SAMPN,PERNO,GEND,AGE,LIC,RESP,RELAT,DISAB,DISTY1,DISTY2,DABLO,EDUC,LEVEL,S_LOC,SHOME,SDAY,SMODE1,SMODE2,SMODE3,SMOO,SCOST,SUNIT,EMPL,NOJOB,NMJOB,ETYPE,ETYPO,W1IND,W1INO,W1OCC,W1OCO,W1TIM,W1DAY,W1HOM,W1HMO,W1CPR,W1CPT,W1CPO,W1WKE,W1WKD1,W1WKD2,W1WKD3,W1WKD4,O_W1WKD,W1TYP,W1LOC,W1MOD1,W1MOD2,W1MOD3,W1MOO,W1NDV,W1CPK,W1CPU,W1EPK,W1PKL,W1PKLO,W1WLK,TRNST,VTRAN,TRNCT,TRNCU,SCHED,WSTIM,WETIM,SETIM,VSTIM,VSTMO,VETIM,VETMO,W2TY,W2TYO,W2TYP,W2LOC,W2IND,W2INO,W2OCC,W2OCO,W2DAY,W2HOM,W2HOO,W2ST,W2ET,HMALL,PNMPL,NTRIPS,DIARY,PROXY,HBW,HBO,NHB,MOTTRIP,NOMOTTRP,CPA,FIPS,REGION,DVRPC
1075635,2,2,17,2,2,3,2,,,,1,4,15550,2,5,11,,,,0.00,,2,,2,1,,72,,4,,1,1,0,,,,,1,3,,,,,2,15595,11,22,,,2,0.00,,2,1,,0,2,,,,1,1600,2000,1,,,,,,,,,,,,,,,,,,2,4,3,1,1,0,2,1,2,1,51,42017,1,1
1075635,3,1,14,,2,3,2,,,,1,4,15551,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,1,0,2,1,0,3,51,42017,1,1
1075639,1,1,46,2,1,1,1,1,,,2,,,,,,,,,,,1,,2,1,,56,,8,,3,5,0,,2,,,0,,,,,,2,16640,41,,,,2,,,1,1,,1,2,,165.00,3,2,830,1630,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,51,42017,1,1
1075644,1,1,24,1,1,1,2,,,,1,6,13849,2,5,21,,,,,,1,,2,1,,81,,13,,1,5,0,,2,,,1,7,,,,VARIES,2,13884,21,,,,2,0.00,,2,1,,1,2,,,,2,2300,700,1,,,,,,,,,,,,,,,,,,2,6,5,9,0,1,4,0,5,0,51,42017,1,1
1075644,2,2,999,1,2,6,2,,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9,0,0,0,0,0,0,51,42017,1,1
1075644,3,1,999,1,2,6,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,9,0,0,0,0,0,0,51,42017,1,1
1075819,1,1,69,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,2,0,2,0,11,42101,1,1
1075819,2,2,64,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,11,42101,1,1
1075997,1,2,26,1,1,1,2,,,,2,,,,,,,,,,,1,,2,99,,99,,99,,9,9,9,,9,,,9,,,,,,2,19361,99,,,,9,,,,,,,9,,,,9,9999,9999,9,,,,,,,,,,,,,,,,,,2,9,8,1,0,0,8,0,0,8,1,42101,1,1
1075997,2,1,29,1,2,2,2,,,,2,,,,,,,,,,,1,,2,4,,55,,1,,1,5,0,,1,2,,1,1,,,,,2,15648,11,,,,1,220.00,4,2,2,,10,1,1,100.00,7,2,700,1900,1,,,,,,,,,,,,,,,,,,2,4,3,1,1,1,1,1,2,1,1,42101,1,1
1076023,1,1,47,1,1,1,2,,,,1,6,16860,2,1,21,,,,0.00,,1,,2,4,,62,,2,,3,5,0,,2,,,0,,,,,,2,16937,21,41,,,2,0.00,,2,3,,8,2,,3.20,1,2,2400,830,1,,,,,,,,,,,,,,,,,,2,5,4,1,0,2,2,0,4,0,2,42101,1,1
1076027,1,2,43,2,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,52,,5,,2,5,0,,2,,,0,,,,,,2,18990,11,,,,2,15.00,2,2,1,,5,2,,17.25,2,1,900,1700,1,,,,,,,,,,,,,,,,,,2,7,6,1,0,0,2,4,0,6,1,42101,1,1
1076027,2,2,6,,2,3,2,,,,1,3,18903,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,0,2,1,42101,1,1
1076079,1,2,999,2,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,0,0,4,1,4,1,2,42101,1,1
1076110,1,2,23,2,1,1,2,,,,2,,,,,,,,,,,2,,2,1,,71,,8,,2,3,0,,,,,2,2,4,,,,2,16176,22,,,,2,0.00,,2,1,,1,2,,3.20,1,2,1200,1700,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,2,42101,1,1
1076111,1,1,49,1,1,1,2,,,,2,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,0,0,4,0,2,2,2,42101,1,1
1076111,2,2,47,1,2,2,2,,,,2,,,,,,,,,,,1,,2,2,,54,,2,,2,5,0,,2,,,0,,,,,,2,14075,41,,,,2,10.00,2,2,3,,2,2,,20.00,2,2,830,1700,1,,,,,,,,,,,,,,,,,,2,3,2,1,1,2,0,0,2,0,2,42101,1,1
1076111,3,1,24,1,2,3,2,,,,2,,,,,,,,,,,1,,2,4,,54,,3,,1,5,0,,2,,,2,1,2,3,4,,2,14076,31,41,,,2,10.00,2,2,1,,2,2,,10.00,2,2,800,1600,1,,,,,,,,,,,,,,,,,,2,5,4,1,1,2,1,1,4,0,2,42101,1,1
1076111,4,1,18,2,2,3,2,,,,2,,,,,,,,,,,2,,2,1,,92,,13,,1,3,0,,,,,2,1,3,,,,2,14077,22,41,,,1,0.00,,1,1,,0,1,1,20.00,2,1,1000,1700,1,,,,,,,,,,,,,,,,,,2,5,4,1,1,2,2,0,2,2,2,42101,1,1
1076169,1,2,60,2,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,81,,8,,3,5,0,,2,,,0,,,,,,2,25534,41,,,,2,0.00,,2,1,,5,1,1,64.00,3,1,900,1700,1,,,,,,,,,,,,,,,,,,2,4,3,1,0,1,1,1,2,1,3,42101,1,1
1076198,1,2,42,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,62,,6,,2,5,0,,2,,,0,,,,,,2,13882,41,,,,2,,,2,3,,2,2,,17.00,2,2,1500,2300,1,,,,,,,,,,,,,,,,,,2,2,1,2,0,1,0,0,1,0,4,42101,1,1
1076198,2,1,21,2,2,3,2,,,,2,,,,,,,,,,,1,,2,1,,72,,8,,2,5,0,,2,,,2,1,3,,,,2,13883,41,,,,2,,,2,3,,98,2,,17.00,2,2,700,1500,1,,,,,,,,,,,,,,,,,,2,3,2,2,0,2,0,0,1,1,4,42101,1,1
1076200,1,1,58,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,56,,2,,3,4,0,,2,,,2,1,,,,,2,18983,21,,,,2,0.00,,1,3,,1,2,,5.75,2,2,740,530,1,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,1,42101,1,1
1076214,1,2,71,1,1,1,1,1,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,0,0,1,2,3,0,4,42101,1,1
1076223,1,1,63,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,5,42101,1,1
1076223,2,2,999,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,5,42101,1,1
1076223,3,1,38,2,2,3,1,6,,,2,,,,,,,,,,,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,5,42101,1,1
1076238,1,1,34,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,81,,1,,3,2,3,,2,,,0,,,,,,1,9076238,,,,,1,,,,,,,,,,,2,800,1700,2,1,,1,,,,,,,,,,,,,,,2,7,6,2,0,0,6,0,4,2,5,42101,1,1
1076238,2,2,34,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,54,,3,,2,5,0,,2,,,0,,,,,,2,26479,21,,,,2,0.00,,1,2,,5,1,1,1.60,1,2,830,1700,1,,,,,,,,,,,,,,,,,,2,3,2,2,1,2,0,0,2,0,5,42101,1,1
1076238,3,2,10,,2,3,2,,,,1,3,26458,2,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,2,0,5,42101,1,1
1076238,4,2,9,,2,3,2,,,,1,3,26459,2,5,11,22,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,2,0,5,42101,1,1
1076272,1,2,39,2,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,81,,7,,2,5,0,,2,,,0,,,,,,2,25091,41,,,,2,0.00,,2,1,,1,2,,4.00,1,1,630,1500,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,2,0,0,2,5,42101,1,1
1076272,2,1,35,2,2,2,2,,,,2,,,,,,,,,,,1,,2,3,,23,,10,,3,5,0,,1,2,,1,1,,,,,2,26519,99,,,,1,,,,,,,2,,,,1,700,1600,1,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,5,42101,1,1
1076272,3,2,19,2,2,3,1,6,,,2,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,0,0,5,42101,1,1
1076272,4,1,2,,2,7,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,5,42101,1,1
1076300,1,1,46,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,54,,2,,1,5,0,,2,,,0,,,,,,2,25491,21,,,,1,0.00,,2,1,,1,2,,17.25,2,2,800,1700,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,5,42101,1,1
1076300,2,2,30,1,2,2,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,7,1,1,0,6,1,0,7,5,42101,1,1
1076300,3,2,8,,2,3,2,,,,1,3,25235,2,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,4,0,0,4,5,42101,1,1
1076300,4,1,4,,2,3,2,,,,1,1,25236,2,4,22,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,5,42101,1,1
1076302,1,2,35,1,1,1,2,,,,2,,,,,,,,,,,1,,2,2,,81,,7,,3,5,0,,1,1,,2,2,4,,,,2,16940,21,,,,1,0.00,,2,1,,5,2,,,,2,2400,800,1,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,5,42101,1,1
1076302,2,1,14,,2,3,2,,,,1,4,16862,2,5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,5,42101,1,1
1076302,3,1,13,,2,3,2,,,,1,4,16863,2,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,5,42101,1,1
1076302,4,2,11,,2,3,2,,,,1,3,16864,2,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,5,42101,1,1
1076302,5,1,10,,2,3,2,,,,1,3,16865,2,5,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,5,42101,1,1
1076303,1,2,28,2,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,72,,2,,2,4,0,,2,,,2,1,3,,,,2,15620,41,,,,2,0.00,,1,8,,98,2,,109.50,3,2,1000,1830,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,5,42101,1,1
1076303,2,1,10,,2,3,2,,,,1,3,15559,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,5,42101,1,1
1076303,3,2,7,,2,3,2,,,,1,3,15560,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,4,0,2,2,5,42101,1,1
1076303,4,2,7,,2,3,2,,,,1,3,15561,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,4,0,2,2,5,42101,1,1
1076303,5,2,5,,2,3,2,,,,1,3,15562,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,1,0,4,0,2,2,5,42101,1,1
1076312,1,1,64,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,6,42101,1,1
1076331,1,1,70,2,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,0,0,2,1,0,3,6,42101,1,1
1076359,1,2,42,1,1,1,2,,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,5,42101,1,1
1076362,1,1,23,2,1,1,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,0,0,4,1,5,0,7,42101,1,1
1076362,2,2,25,2,2,10,2,,,,2,,,,,,,,,,,1,,2,1,,55,,1,,2,5,0,,2,,,1,1,3,2,4,,2,13454,41,51,52,,2,0.00,,1,2,,98,2,,65.00,3,1,1400,2300,1,,,,,,,,,,,,,,,,,,2,6,5,1,0,0,4,1,5,0,7,42101,1,1
1076362,3,2,6,,2,10,2,,,,1,3,13398,2,5,42,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,1,1,2,0,7,42101,1,1
1076362,4,2,3,,2,10,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,7,42101,1,1
1076380,1,1,70,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,7,42101,1,1
1076380,2,1,37,1,2,3,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,0,0,0,0,0,7,42101,1,1
1076385,1,2,40,2,1,1,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,0,0,4,1,0,5,7,42101,1,1
1076385,2,1,70,2,2,4,1,6,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,7,42101,1,1
1076385,3,2,7,,2,7,2,,,,1,3,14855,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,2,0,0,2,7,42101,1,1
1076389,1,2,47,1,1,1,1,6,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,3,1,0,0,2,1,3,0,7,42101,1,1
1076389,2,1,53,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,72,,8,,3,5,0,,2,,,2,2,4,,,,2,14290,21,,,,1,0.00,,2,3,,1,2,,17.75,2,1,2000,800,1,,,,,,,,,,,,,,,,,,2,4,3,2,1,0,2,1,3,0,7,42101,1,1
1076389,3,1,79,1,2,4,2,,,,2,,,,,,,,,,,2,,2,1,,48,,12,,2,5,0,,,,,0,,,,,,2,14291,21,,,,1,0.00,,2,1,,2,2,,17.75,2,1,900,1500,1,,,,,,,,,,,,,,,,,,2,6,5,2,1,2,2,1,5,0,7,42101,1,1
1076389,4,1,20,1,2,3,2,,,,2,,,,,,,,,,,1,,2,1,,48,,13,,1,5,0,,2,,,0,,,,,,2,14292,22,,,,2,0.00,,2,3,,98,2,,17.75,2,1,800,1700,1,,,,,,,,,,,,,,,,,,2,3,2,2,1,2,0,0,2,0,7,42101,1,1
1076398,1,1,72,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,0,0,1,0,1,0,8,42101,1,1
1076398,2,2,40,2,2,3,2,,,,2,,,,,,,,,,,1,,2,1,,72,,4,,3,5,0,,2,,,1,3,,,,,2,14631,21,11,,,2,0.00,,2,1,,2,2,,1.25,1,2,600,1200,1,,,,,,,,,,,,,,,,,,2,2,1,1,0,0,1,0,1,0,8,42101,1,1
1076423,1,1,37,1,1,1,2,,,,2,,,,,,,,,,,2,,2,2,,48,,5,,2,5,0,,,,,0,,,,,,2,13725,21,,,,2,0.00,,2,1,,0,2,,3.00,7,1,2300,500,1,,,,,,,,,,,,,,,,,,2,15,14,1,0,2,12,0,14,0,9,42101,1,1
1076423,2,2,8,,2,3,2,,,,1,3,13683,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,2,0,9,42101,1,1
1076423,3,2,53,2,2,4,2,,,,2,,,,,,,,,,,1,,2,4,,56,,5,,3,5,0,,1,1,,0,,,,,,2,13726,41,,,,2,70.00,4,2,1,,1,2,,24.00,2,1,700,1530,1,,,,,,,,,,,,,,,,,,2,3,2,2,1,2,0,0,2,0,9,42101,1,1
1076423,4,2,38,1,2,10,2,,,,2,,,,,,,,,,,1,,2,1,,48,,12,,2,5,0,,1,1,,1,1,,,,,2,13727,41,,,,2,0.00,,2,1,,3,2,,24.00,2,1,700,1530,1,,,,,,,,,,,,,,,,,,2,5,4,2,1,2,2,0,4,0,9,42101,1,1
1076437,1,2,69,2,1,1,2,,,,2,,,,,,,,,,,2,,2,4,,61,,2,,2,5,0,,,,,0,,,,,,2,13109,47,41,,,2,,,2,2,,4,2,,,,2,930,1330,1,,,,,,,,,,,,,,,,,,2,3,2,1,0,2,0,0,2,0,10,42101,1,1
1076438,1,2,27,2,1,1,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,2,0,2,0,10,42101,1,1
1076438,2,1,26,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,0,0,0,0,0,10,42101,1,1
1076438,3,1,3,,2,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,0,2,0,2,0,10,42101,1,1
1076452,1,2,57,2,1,1,2,,,,2,,,,,,,,,,,2,,2,1,,81,,8,,2,2,0,,,,,0,,,,,,2,25500,41,,,,2,,,2,1,,5,2,,,,1,1300,1700,1,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,10,42101,1,1
1076452,2,1,34,2,2,3,2,,,,2,,,,,,,,,,,1,,2,1,,72,,8,,1,5,0,,2,,,0,,,,,,2,25501,41,,,,2,0.00,,2,1,,5,2,,,,1,830,1630,1,,,,,,,,,,,,,,,,,,1,1,0,2,1,0,0,0,0,0,10,42101,1,1
1076475,1,1,30,1,1,1,2,,,,2,,,,,,,,,,,1,,1,1,,81,,11,,3,5,0,,2,,,0,,,,,,2,14628,21,,,,2,0.00,,2,1,,1,2,,6.00,1,2,1500,2200,1,,,,,1,,2,14835,48,,12,,5,0,,400,800,2,4,3,2,0,1,1,1,3,0,10,42101,1,1
1076475,2,2,30,2,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,72,,1,,1,5,0,,2,,,1,1,3,,,,2,14629,41,11,,,2,0.00,,2,1,,1,2,,20.00,2,2,800,1600,1,,,,,,,,,,,,,,,,,,2,3,2,1,1,2,0,0,2,0,10,42101,1,1
1076475,3,1,13,,2,3,2,,,,1,4,14509,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,10,42101,1,1
1076475,4,2,8,,2,3,2,,,,1,3,14510,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,0,2,10,42101,1,1
1076475,5,1,3,,2,3,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,1,0,2,0,2,0,10,42101,1,1
1076491,1,2,37,1,1,1,2,,,,2,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,8,1,0,0,4,4,8,0,10,42101,1,1
1076491,2,2,36,1,2,9,2,,,,2,,,,,,,,,,,1,,2,98,,56,,1,,1,5,8,,2,,,0,,,,,,2,21617,21,,,,2,0.00,,2,8,,98,8,,17.25,2,1,830,1700,1,,,,,,,,,,,,,,,,,,2,4,3,1,1,1,1,1,3,0,10,42101,1,1
1076491,3,1,11,,2,10,2,,,,1,3,15216,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,5,1,1,0,2,3,4,1,10,42101,1,1
1076503,1,2,36,1,1,1,2,,,,2,,,,,,,,,,,1,,2,1,,56,,5,,2,5,0,,2,,,1,1,,,,,2,13522,21,,,,2,0.00,,2,1,,3,2,,54.00,3,2,730,1530,1,,,,,,,,,,,,,,,,,,2,8,7,1,0,0,4,3,5,2,12,42101,1,1
1076503,2,1,38,1,2,2,2,,,,2,,,,,,,,,,,1,,2,1,,23,,2,,3,5,0,,2,,,2,1,,,,,2,13523,21,,,,1,0.00,,2,3,,3,2,,54.00,3,1,700,1500,1,,,,,,,,,,,,,,,,,,2,6,5,1,0,0,2,3,5,0,12,42101,1,1
1076503,3,2,18,2,2,3,2,,,,2,,,,,,,,,,,1,,2,1,,71,,7,,2,5,0,,2,,,0,,,,,,2,13524,11,,,,2,0.00,,2,9,,98,2,,54.00,3,2,600,1400,1,,,,,,,,,,,,,,,,,,2,6,5,1,0,1,3,1,3,2,12,42101,1,1
1076503,4,1,12,,2,3,2,,,,1,3,13480,2,5,11,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,2,0,0,2,12,42101,1,1
1076503,5,2,3,,2,3,2,,,,1,1,13481,2,5,22,,,,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,0,0,2,0,2,0,12,42101,1,1
1076510,1,2,46,1,1,1,2,,,,2,,,,,,,,,,,2,,2,3,,54,,2,,2,5,4,,,,,2,1,2,3,4,,1,9076510,,,,,1,,,,,,,,,,,1,800,1600,2,5,,5,,,,,,,,,,,,,,,2,8,7,1,0,0,4,3,7,0,12,42101,1,1
1076514,1,2,79,1,1,1,2,,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,2,42101,1,1
1076514,2,1,79,1,2,2,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,6,1,1,0,6,0,4,2,2,42101,1,1
1076519,1,2,58,1,1,1,2,,,,2,,,,,,,,,,,1,,2,3,,81,,13,,3,5,0,,2,,,2,1,2,3,4,,2,16374,21,,,,1,0.00,,8,8,,98,2,,,,2,900,1700,2,5,,5,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,11,42101,1,1
1076519,2,2,82,2,2,4,1,3,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,0,0,0,0,0,11,42101,1,1
1076520,1,1,61,1,1,1,2,,,,2,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,1,0,0,2,0,2,0,11,42101,1,1
1076520,2,2,58,1,2,2,2,,,,2,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,1,0,0,0,0,0,11,42101,1,1
